,name,classes,samples_per_class,samples_total,dimensionality,dr_name,dr_learning,dr_transformation,dr_structure,clf_name,clf_accuracy,clf_kappa,clf_balanced_accuracy
11,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.895,0.89236564926578,0.9292857142857145
12,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.67,0.6613561148310629,0.6956845238095238
13,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.2,0.17946614015744,0.19363095238095238
14,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,1.0,1.0,1.0
15,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.65,0.6400750700568167,0.6613095238095238
16,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.96,0.9589195850878094,0.9689583333333334
17,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.61,0.5999384520695492,0.6544940476190476
18,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.59,0.5796165282477186,0.6271130952380952
19,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.625,0.6152168894133341,0.655595238095238
20,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.59,0.5792390384072659,0.6216964285714285
21,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.65,0.6409980254891402,0.6839285714285714
22,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.58,0.5694074225958581,0.6202678571428571
23,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.68,0.6715506402196505,0.7094940476190477
24,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.645,0.6356545389233847,0.6757142857142857
25,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.21,0.19111247632212147,0.24011904761904762
26,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.1,0.08422578921930257,0.12029761904761904
27,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.26,0.24252117613941704,0.2788988095238095
28,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.265,0.24717691342534498,0.2805952380952381
29,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.29,0.2733599426875448,0.3275
30,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.205,0.1869087189976989,0.2431547619047619
31,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.23,0.21062073914603507,0.25473214285714285
32,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.22,0.20161723687914235,0.2563690476190476
33,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.23,0.21181257517209617,0.24744047619047618
34,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.11,0.09412453243085073,0.13458333333333333
35,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.275,0.2581222819135328,0.29315476190476186
36,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.25,0.23112409657081334,0.2561904761904762
37,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.26,0.24250179138089878,0.2876190476190476
38,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.215,0.19697202189146346,0.2282738095238095
39,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.23,0.21080277756425037,0.25202380952380954
40,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.265,0.24719618989092018,0.2833630952380952
41,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.8943270300333704,0.882548789594487,0.8906785573664768
42,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,0.8943270300333704,0.8825174459632524,0.889451809241758
43,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.8698553948832035,0.8553491640663355,0.8656370559012905
44,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.8375973303670745,0.8195317731270719,0.8341891653860328
45,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.8687430478309233,0.8541136346446081,0.8637652643515434
46,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.8720800889877642,0.857791319059966,0.8663989877033982
