,name,classes,samples_per_class,samples_total,dimensionality,dr_name,dr_learning,dr_transformation,dr_structure,clf_name,clf_accuracy,clf_kappa,clf_balanced_accuracy
217,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.61,0.5999384520695492,0.6544940476190476
218,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.59,0.5796165282477186,0.6271130952380952
219,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.625,0.6152168894133341,0.655595238095238
220,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.59,0.5792390384072659,0.6216964285714285
221,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.65,0.6409980254891402,0.6839285714285714
222,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.59,0.5796811727920446,0.6338095238095238
223,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.68,0.6715506402196505,0.7094940476190477
224,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.635,0.6254489481785531,0.6655059523809524
225,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.21,0.19111247632212147,0.24011904761904762
226,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.1,0.08422578921930257,0.12029761904761904
227,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.26,0.24252117613941704,0.2788988095238095
228,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.265,0.24717691342534498,0.2805952380952381
229,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.29,0.2733599426875448,0.3275
230,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.225,0.2075259471343116,0.26586309523809526
231,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.23,0.21062073914603507,0.25473214285714285
232,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.235,0.21683046683046692,0.2583035714285714
233,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.23,0.21181257517209617,0.24744047619047618
234,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.11,0.09412453243085073,0.13458333333333333
235,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.275,0.2581222819135328,0.29315476190476186
236,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.25,0.23112409657081334,0.2561904761904762
237,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.26,0.24250179138089878,0.2876190476190476
238,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.215,0.19678714859437751,0.22374999999999998
239,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.23,0.21080277756425037,0.25202380952380954
240,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.27,0.2521832663200758,0.2875892857142857
241,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.9399332591768632,0.9332298115288813,0.938425871038057
242,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,0.9332591768631813,0.9258141668259768,0.931883795469805
243,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.9276974416017798,0.9196468227939831,0.927044933765705
244,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.9265850945494994,0.9184081517591326,0.9257030484278326
245,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.9343715239154616,0.9270616320339713,0.9337086084284589
246,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.9332591768631813,0.9258145749466715,0.932000873070872
247,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,0.9210233592880979,0.9122116196611643,0.9189586352540736
248,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,0.9354838709677419,0.9282859429885487,0.9337133513413296
249,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.9733036707452726,0.9703257483547542,0.9735581805102814
250,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.9744160177975528,0.9715615888210376,0.9745916569294522
251,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.9621802002224694,0.9579635581483942,0.9626246584434209
252,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.9043381535038932,0.8936874426765562,0.904685773479718
253,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.9621802002224694,0.9579665641248489,0.9626992994575524
254,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,0.9621802002224694,0.9579657548657877,0.9628749740516908
255,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.9710789766407119,0.9678529382639982,0.9711192224168684
256,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.9610678531701891,0.9567254067866775,0.9612140980235937
257,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6718576195773082,0.635185251417551,0.6721267964601101
258,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.7174638487208009,0.6859785991388498,0.7181935931216084
259,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.7163515016685206,0.6848051455221419,0.7174976316990886
260,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.6318131256952169,0.5908270252803388,0.631560130854057
261,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.6985539488320356,0.6650563053618982,0.7006813390777781
262,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.7041156840934372,0.6712460217625912,0.7064981195842761
263,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7130144605116796,0.681071537592093,0.7143682851033359
264,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6585094549499444,0.6204429652957801,0.6588796859344039
265,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.5595105672969967,0.5107308170153815,0.5620157390313696
266,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.5962180200222469,0.551718264276285,0.6006844861164269
267,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.5517241379310345,0.5020116257812489,0.5533387250262739
268,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.5083426028921023,0.4534969439905817,0.5077349204667938
269,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.5617352614015573,0.5131550372893283,0.5633282614108088
270,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.5850945494994438,0.539201796322431,0.588782358030366
271,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.5895439377085651,0.5443649794042549,0.5942716072964727
272,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.5561735261401557,0.5066974538673326,0.5556420725689514
273,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.39377085650723026,0.32661860022759637,0.3904969547726592
274,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.4271412680756396,0.36342387306563284,0.4237195864824515
275,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.41601779755283647,0.35122997916128296,0.4133373293016868
276,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.3559510567296997,0.28438524229559403,0.35308878252352127
277,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.41824249165739713,0.35386845866314864,0.4164213541735367
278,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.41156840934371525,0.34661389065969084,0.4102547522497665
279,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.4271412680756396,0.363600625148624,0.4243261353364026
280,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.3759733036707453,0.3067562329382849,0.372834056869976
281,tic-tac-toe,2,"{'positive': 626, 'negative': 332}",958,9,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,1.0,1.0,1.0
282,tic-tac-toe,2,"{'positive': 626, 'negative': 332}",958,9,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,1.0,1.0,1.0
283,tic-tac-toe,2,"{'positive': 626, 'negative': 332}",958,9,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,1.0,1.0,1.0
284,tic-tac-toe,2,"{'positive': 626, 'negative': 332}",958,9,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,1.0,1.0,1.0
285,tic-tac-toe,2,"{'positive': 626, 'negative': 332}",958,9,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,1.0,1.0,1.0
286,tic-tac-toe,2,"{'positive': 626, 'negative': 332}",958,9,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,1.0,1.0,1.0
287,tic-tac-toe,2,"{'positive': 626, 'negative': 332}",958,9,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,0.9979123173277662,0.9950253923085711,0.9965277777777778
